objectid,year,agency,unit_id,fire_name,alarm_date,cont_date,gis_acres,complex_name,shape__area,shape__length,duration_days,intensity,rescaled_intensity
4990,2009.0,CCO,KRN,PARKWAY,2009-06-22 00:00:00+00:00,2009-06-22 00:00:00+00:00,689.9021,,4166219.9140625,11131.4334737717,0 days,23.606821634034596,31.0
4991,2009.0,CCO,KRN,PERRY,2009-07-10 00:00:00+00:00,2009-07-10 00:00:00+00:00,25.41952,,156129.53125,1746.75164127288,0 days,11.821840114664807,16.0
4992,2009.0,CCO,KRN,RANCHO,2009-10-05 00:00:00+00:00,2009-10-05 00:00:00+00:00,11.52567,,69654.484375,1104.92822291035,0 days,9.127083493863601,13.0
4993,2009.0,CCO,KRN,RIDGE,2009-08-10 00:00:00+00:00,2009-08-10 00:00:00+00:00,10.19505,,61523.13671875,1318.39079503587,0 days,8.721570240887857,12.0
4994,2009.0,CCO,KRN,ROCKY,2009-06-24 00:00:00+00:00,2009-06-24 00:00:00+00:00,188.3855,,1141091.00390625,6366.90650225697,0 days,18.9337906897342,25.0
4995,2009.0,CCO,KRN,ROUND,2009-05-09 00:00:00+00:00,2009-05-09 00:00:00+00:00,89.26585,,545893.05078125,3974.73658220967,0 days,16.25816208875956,22.0
4996,2009.0,CCO,KRN,ROUND,2009-06-24 00:00:00+00:00,2009-06-24 00:00:00+00:00,277.9886,,1701062.65625,7915.59539347499,0 days,20.332530657312276,27.0
4997,2009.0,CCO,KRN,SCHOOL,2009-08-24 00:00:00+00:00,2009-08-24 00:00:00+00:00,66.58518,,401177.59765625,3326.4387298158,0 days,15.21332893168166,20.0
4998,2009.0,CCO,KRN,SLUMP,2009-06-18 00:00:00+00:00,2009-06-18 00:00:00+00:00,50.10938,,306114.28125,3312.33931133797,0 days,14.20442159266903,19.0
4999,2009.0,CCO,KRN,WILLOW,2009-08-15 00:00:00+00:00,2009-08-15 00:00:00+00:00,82.1416,,497203.42578125,3254.14396649704,0 days,15.961310999815645,21.0
5000,2009.0,CCO,KRN,WOFFORD COMPLEX,2009-08-31 00:00:00+00:00,2009-08-31 00:00:00+00:00,25.52011,PINYON COMPLEX,156893.1796875,3599.39044644017,0 days,11.835561474420299,16.0
5001,2009.0,CCO,LAC,TERREBONNE,2009-06-03 00:00:00+00:00,2009-06-04 00:00:00+00:00,19.08557,,113035.39453125,1661.21633402609,1 days,15.106751069525693,20.0
5002,2009.0,CCO,LAC,CANYON,2009-07-19 00:00:00+00:00,2009-07-19 00:00:00+00:00,38.44999,,229861.43359375,2805.92329036839,0 days,13.269484860351257,18.0
5003,2009.0,USF,LAC,HILLSIDE,2009-09-25 00:00:00+00:00,2009-09-26 00:00:00+00:00,96.74557,,580169.8046875,4193.74824484198,1 days,20.820218190782303,27.0
5004,2009.0,CCO,LAC,VALLEY,2009-05-18 00:00:00+00:00,2009-05-18 00:00:00+00:00,130.8039,,785236.3359375,8231.90349016892,0 days,17.625018418149647,23.0
5005,2009.0,CCO,LAC,GRAVE,2009-05-28 00:00:00+00:00,2009-05-28 00:00:00+00:00,262.0889,,1571855.53515625,6644.86405017172,0 days,20.12065802628658,26.0
5006,2009.0,CCO,LAC,G,2009-06-04 00:00:00+00:00,2009-06-04 00:00:00+00:00,215.0833,,1291989.64453125,12354.7226401133,0 days,19.409968946931397,26.0
5007,2009.0,CCO,LAC,PARK,2009-07-14 00:00:00+00:00,2009-07-14 00:00:00+00:00,1.502962,,8934.58326983452,335.07514061929,0 days,3.3127364418492755,5.0
5008,2009.0,CCO,LAC,STATE PARK,2009-06-28 00:00:00+00:00,2009-06-29 00:00:00+00:00,141.5527,,851431.81640625,5270.82969999475,1 days,22.18269787232266,29.0
5009,2009.0,CCO,LAC,GOLF,2009-07-11 00:00:00+00:00,2009-07-11 00:00:00+00:00,88.33082,,530483.07421875,3301.19336201053,0 days,16.22056502653112,21.0
5010,2009.0,CCO,LAC,MARSHALL,2009-07-12 00:00:00+00:00,2009-07-12 00:00:00+00:00,14.13487,,83724.91796875,2524.25707741311,0 days,9.810306610223646,13.0
5011,2009.0,CCO,LAC,SLOAN,2009-07-17 00:00:00+00:00,2009-07-17 00:00:00+00:00,81.81142,,488611.8671875,5258.0579915046,0 days,15.94694324533311,21.0
5012,2009.0,CCO,LAC,PV,2009-08-27 00:00:00+00:00,2009-08-28 00:00:00+00:00,234.2768,,1374980.1484375,8423.82123243287,1 days,23.991847992184994,31.0
5013,2009.0,CCO,LAC,DIAMOND,2009-11-03 00:00:00+00:00,2009-11-04 00:00:00+00:00,155.2837,,917125.0390625,9153.25483766503,1 days,22.514743148565692,29.0
5014,2009.0,CCO,LAC,MT ST MARYS,2009-07-08 00:00:00+00:00,2009-07-08 00:00:00+00:00,35.07367,,207474.70703125,2833.72445613219,0 days,12.946432536396266,17.0
5015,2009.0,CCO,LAC,ROMDELL,2009-08-22 00:00:00+00:00,2009-08-22 00:00:00+00:00,5.428401,,32154.81640625,839.891315100983,0 days,6.718543176974855,9.0
5016,2009.0,CDF,LMU,DAY,2009-08-27 00:00:00+00:00,2009-08-30 00:00:00+00:00,852.8038,,6081995.50390625,14119.6686490011,3 days,32.920445411622,43.0
5017,2009.0,USF,LNF,SUGARLOAF,2009-08-01 00:00:00+00:00,2009-08-12 00:00:00+00:00,9354.167,HAT CREEK COMPLEX,65933259.3476562,55431.2070457614,11 days,48.339524928719975,62.0
5018,2009.0,USF,LNF,BUTTE,2009-08-01 00:00:00+00:00,2009-08-26 00:00:00+00:00,43.59916,HAT CREEK COMPLEX,308116.62109375,2572.09688958709,25 days,33.80500825576753,44.0
5019,2009.0,USF,LNF,BROWN,2009-08-01 00:00:00+00:00,2009-08-26 00:00:00+00:00,1833.164,HAT CREEK COMPLEX,12971819.6015625,16921.8112486497,25 days,47.224681550092505,61.0
5020,2009.0,USF,LNF,WHALEBACK,2009-08-01 00:00:00+00:00,2009-08-09 00:00:00+00:00,35.62033,,250674.9375,3950.02789307761,8 days,26.550938824136466,35.0
5021,2009.0,USF,LNF,PRISON,2009-08-01 00:00:00+00:00,2009-08-02 00:00:00+00:00,175.0094,,1233131.75390625,8067.01756131214,1 days,22.94392834947206,30.0
5022,2009.0,USF,LNF,BUTTE,2009-08-04 00:00:00+00:00,2009-08-04 00:00:00+00:00,45.49991,HAT CREEK COMPLEX,321492.70703125,2540.27238905818,0 days,13.863145622486844,19.0
5023,2009.0,CDF,LNU,OASIS,2009-09-07 00:00:00+00:00,2009-09-13 00:00:00+00:00,1574.982,,10552017.1484375,17140.083112635,6 days,38.58469643655416,50.0
5024,2009.0,CDF,LNU,PINE,2009-09-21 00:00:00+00:00,2009-09-25 00:00:00+00:00,199.6945,,1330941.15234375,5072.5693574269,4 days,29.06855129395397,38.0
5025,2009.0,CDF,LNU,RUMSEY,2009-06-29 00:00:00+00:00,2009-07-02 00:00:00+00:00,677.4405,,4535760.765625,10371.9529885885,3 days,32.09032619340503,42.0
5026,2009.0,USF,LPF,LOCKWOOD,2009-04-08 00:00:00+00:00,2009-04-22 00:00:00+00:00,33.80416,,203346.328125,2397.83288440904,14 days,29.51751623600073,38.0
5027,2009.0,USF,LPF,SULPHUR,2009-07-11 00:00:00+00:00,2009-07-20 00:00:00+00:00,468.4803,,2811633.46875,7681.68968053592,9 days,36.41169908240723,47.0
5028,2009.0,USF,LPF,PONDEROSA,2009-08-01 00:00:00+00:00,2009-08-13 00:00:00+00:00,351.2415,,2175753.6484375,6028.12892713417,12 days,36.99229857254247,48.0
5029,2009.0,USF,LPF,LA BREA,2009-08-08 00:00:00+00:00,2009-08-22 00:00:00+00:00,97815.31,,590394008.984375,115117.609761201,14 days,58.190568167915124,74.0
5030,2009.0,USF,LPF,YELLOWJACKET,2009-11-15 00:00:00+00:00,2009-11-18 00:00:00+00:00,14.71581,,88360.83984375,1555.43791406493,3 days,18.49553152512657,24.0
5031,2009.0,DOD,MCP,ORTEGA 2,2009-07-30 00:00:00+00:00,2009-07-31 00:00:00+00:00,11.61811,,67563.90625,994.863110693068,1 days,13.428245045560638,18.0
5032,2009.0,USF,MDF,FLAT,2009-07-30 00:00:00+00:00,2009-08-03 00:00:00+00:00,62.11282,,443254.23828125,3491.00666595642,4 days,24.89146443546663,32.0
5033,2009.0,USF,MDF,UPPER,2009-07-31 00:00:00+00:00,2009-08-05 00:00:00+00:00,34.90662,UPPER COMPLEX,252229.93359375,3409.81032859648,5 days,23.97938543863647,31.0
5034,2009.0,USF,MDF,GROUSE,2009-08-01 00:00:00+00:00,2009-08-02 00:00:00+00:00,19.44056,UPPER COMPLEX,140126.7265625,1601.97639263602,1 days,15.170008976180993,20.0
5035,2009.0,USF,MDF,RAIL,2009-08-01 00:00:00+00:00,2009-08-01 00:00:00+00:00,68.26365,,494213.35546875,3601.94528879053,0 days,15.301905121637166,20.0
5036,2009.0,CDF,MMU,49,2009-07-26 00:00:00+00:00,2009-07-27 00:00:00+00:00,51.81923,,335409.9765625,2171.10144255071,1 days,18.59785248711048,24.0
5037,2009.0,USF,MNF,SUMMIT,2009-08-12 00:00:00+00:00,2009-08-25 00:00:00+00:00,287.0728,,1945841.91796875,8807.23231277062,13 days,36.723191930478194,47.0
5038,2009.0,CDF,MVU,PALA 4,2009-05-24 00:00:00+00:00,2009-05-25 00:00:00+00:00,106.1154,,617289.40625,4424.33659305077,1 days,21.150738628979642,28.0
5039,2009.0,CDF,MVU,CHECKPOINT,2009-09-04 00:00:00+00:00,2009-09-04 00:00:00+00:00,43.85718,,250941.34765625,2567.37888467243,0 days,13.73328021983118,18.0
5040,2009.0,CDF,MVU,WILLOW 3,2009-05-22 00:00:00+00:00,2009-05-23 00:00:00+00:00,54.52466,,312956.3046875,3016.04491915017,1 days,18.778214423745492,25.0
5041,2009.0,CDF,NEU,BASELINE,2009-06-07 00:00:00+00:00,2009-06-07 00:00:00+00:00,47.65584,,317594.99609375,2645.35684528747,0 days,14.026788335211455,19.0
5042,2009.0,DOD,NEU,BEALE,2009-08-28 00:00:00+00:00,2009-08-28 00:00:00+00:00,281.3444,,1895186.04296875,7140.41239506603,0 days,20.37570277885326,27.0
5043,2009.0,CDF,NEU,DYER,2009-07-20 00:00:00+00:00,2009-07-20 00:00:00+00:00,262.2774,,1747394.6796875,7426.52686970562,0 days,20.12324413048159,26.0
5044,2009.0,CDF,NEU,FIDDYMENT,2009-07-05 00:00:00+00:00,2009-07-05 00:00:00+00:00,70.4869,,470497.93359375,3879.69004133049,0 days,15.415981846882104,20.0
5045,2009.0,CDF,NEU,FORESTHILL,2009-08-28 00:00:00+00:00,2009-08-28 00:00:00+00:00,9.688148,,64860.52734375,1499.84312825158,0 days,8.554263426012902,12.0
5046,2009.0,CDF,NEU,FORTY NINE,2009-08-30 00:00:00+00:00,2009-08-31 00:00:00+00:00,343.3381,,2300898.3828125,9451.56622129648,1 days,25.367028177851925,33.0
5047,2009.0,CDF,NEU,MAGNOLIA,2009-09-12 00:00:00+00:00,2009-09-12 00:00:00+00:00,21.28702,,142991.671875,2642.53890349517,0 days,11.207662926804831,15.0
5048,2009.0,CDF,NEU,MAMMOTH,2009-07-15 00:00:00+00:00,2009-07-16 00:00:00+00:00,642.6456,,4304090.58984375,10684.3459080727,1 days,27.625615419577493,36.0
5049,2009.0,CDF,NEU,MANZANITA,2009-07-05 00:00:00+00:00,2009-07-25 00:00:00+00:00,10.35638,,69392.2109375,1578.31321371299,20 days,27.548685844205572,36.0
5050,2009.0,CDF,NEU,MCCOURTNEY,2009-09-29 00:00:00+00:00,2009-09-29 00:00:00+00:00,9.326889,,62510.2578125,1297.58154955514,0 days,8.430111339198906,12.0
5051,2009.0,CDF,NEU,NELSON,2009-06-25 00:00:00+00:00,2009-06-25 00:00:00+00:00,71.27203,,476600.1640625,3163.88613536986,0 days,15.45542156301621,21.0
5052,2009.0,CDF,NEU,RIVERBOTTOM,2009-03-29 00:00:00+00:00,2009-03-31 00:00:00+00:00,83.00694,,559400.10546875,3610.14295854458,2 days,22.7737971839331,30.0
5053,2009.0,CDF,NEU,SPRING,2009-07-20 00:00:00+00:00,2009-07-20 00:00:00+00:00,17.00472,,114920.2890625,1520.39407889568,0 days,10.43724371855117,14.0
5054,2009.0,CDF,NEU,SUNSET,2009-09-30 00:00:00+00:00,2009-09-30 00:00:00+00:00,93.79176,,625997.2734375,6556.75721646521,0 days,16.434809915020498,22.0
5055,2009.0,CDF,NEU,WEST WISE,2009-05-25 00:00:00+00:00,2009-05-25 00:00:00+00:00,15.64019,,104733.08984375,1598.19275504845,0 days,10.152672421600057,14.0
5056,2009.0,CDF,NEU,YUBA,2009-08-15 00:00:00+00:00,2009-08-20 00:00:00+00:00,3828.632,,25936609.6171875,26961.8019089027,5 days,40.83996977372571,53.0
5057,2009.0,BLM,NOD,DODGE,2009-08-01 00:00:00+00:00,2009-08-01 00:00:00+00:00,81.56727,,579256.51171875,5877.39401331472,0 days,15.936282189480078,21.0
5058,2009.0,BLM,NOD,MENDIBOUREAU,2009-08-01 00:00:00+00:00,2009-08-01 00:00:00+00:00,1426.45,,10137681.0546875,29736.3766710717,0 days,26.226922426758232,34.0
5059,2009.0,BLM,NOD,SNOWSTORM,2009-07-30 00:00:00+00:00,2009-08-02 00:00:00+00:00,17.63159,,124148.04296875,1986.62036448842,3 days,19.110043174954967,25.0
5060,2009.0,CCO,ORC,SAN JUAN,2009-08-13 00:00:00+00:00,2009-08-13 00:00:00+00:00,7.666875,,44780.3984375,919.14201203815,0 days,7.797360278815052,11.0
5061,2009.0,CCO,ORC,ORTEGA,2009-11-16 00:00:00+00:00,2009-11-17 00:00:00+00:00,141.9777,,828778.52734375,4425.90302171905,1 days,22.193446663334203,29.0
5062,2009.0,USF,PNF,MILFORD GRADE,2009-04-22 00:00:00+00:00,2009-04-22 00:00:00+00:00,284.4517,,1970143.6953125,6427.14047453838,0 days,20.415222860888736,27.0
5063,2009.0,USF,PNF,HOWLAND,2009-07-15 00:00:00+00:00,2009-07-20 00:00:00+00:00,154.4899,,1057224.53125,4403.27301912951,5 days,29.271456832887253,38.0
5064,2009.0,USF,PNF,SADDLE,2009-08-02 00:00:00+00:00,2009-08-03 00:00:00+00:00,37.51142,,256298.3359375,1957.83122740791,1 days,17.45715484004089,23.0
5065,2009.0,USF,PNF,ELEPHANT,2009-08-16 00:00:00+00:00,2009-08-31 00:00:00+00:00,274.0204,,1884384.63671875,7690.29600761386,15 days,37.37925366613278,48.0
5066,2009.0,USF,PNF,SILVER,2009-09-19 00:00:00+00:00,2009-09-27 00:00:00+00:00,310.5701,,2141144.05859375,10399.9665284236,8 days,34.28154613733635,44.0
5067,2009.0,CDF,RRU,BLUFF2,2009-09-10 00:00:00+00:00,2009-09-11 00:00:00+00:00,140.0417,,825821.796875,4430.76823296853,1 days,22.14422154194843,29.0
5068,2009.0,CDF,RRU,DE LUZ,2009-07-02 00:00:00+00:00,2009-07-03 00:00:00+00:00,93.47726,,545494.6640625,3220.43875657103,1 days,20.697422577211412,27.0
5069,2009.0,CDF,RRU,GRANDE IC,2009-03-02 00:00:00+00:00,2009-03-03 00:00:00+00:00,67.66906,,394697.8515625,2412.95837096221,1 days,19.545387555934003,26.0
5070,2009.0,CDF,RRU,RABBIT,2009-07-08 00:00:00+00:00,2009-07-08 00:00:00+00:00,59.53195,,350906.34765625,4125.863635273,0 days,14.815365743254075,20.0
5071,2009.0,CDF,RRU,VAIL,2009-09-19 00:00:00+00:00,2009-09-20 00:00:00+00:00,398.3529,,2322578.23046875,9598.63376044151,1 days,25.902213043531418,34.0
5072,2009.0,CDF,RRU,TRAM,2009-04-03 00:00:00+00:00,2009-04-03 00:00:00+00:00,49.93808,,293774.8984375,3399.73939841322,0 days,14.192299480637601,19.0
5073,2009.0,CDF,RRU,BANNING,2009-10-03 00:00:00+00:00,2009-10-03 00:00:00+00:00,22.35841,,131629.91015625,2285.20711136445,0 days,11.377195355173853,15.0
5074,2009.0,CCO,SBC,JESUSITA,2009-05-05 00:00:00+00:00,2009-05-17 00:00:00+00:00,8733.996,,52134060.8632812,49390.5839687003,12 days,48.58548179894843,62.0
5075,2009.0,CCO,SBC,PALMER,2009-08-13 00:00:00+00:00,2009-08-13 00:00:00+00:00,139.9773,,841654.48828125,5143.04185692461,0 days,17.867960313349503,24.0
5076,2009.0,CCO,SBC,ALISO,2009-05-24 00:00:00+00:00,2009-05-25 00:00:00+00:00,423.2517,,2553337.921875,6579.80262022419,1 days,26.120593985221223,34.0
5077,2009.0,CDF,SCU,CORRAL,2009-08-13 00:00:00+00:00,2009-08-20 00:00:00+00:00,12242.76,,79048966.953125,42819.1665114139,7 days,46.81063467282247,60.0
5078,2009.0,CDF,SCU,EXPLOSIVES,2009-06-19 00:00:00+00:00,2009-06-19 00:00:00+00:00,1988.681,,12866747.9609375,26705.4570880607,0 days,27.425984257611457,36.0
5079,2009.0,CDF,SCU,PACHECO,2009-08-29 00:00:00+00:00,2009-09-14 00:00:00+00:00,1688.594,,10741559.8984375,17913.5888249209,16 days,44.308001839171475,57.0
5080,2009.0,CDF,SCU,MUSTANG,2009-05-13 00:00:00+00:00,2009-05-16 00:00:00+00:00,764.4717,,4891455.0390625,10676.019928541,3 days,32.52612262699154,42.0
5081,2009.0,USF,SHF,TRINITY,2009-07-01 00:00:00+00:00,2009-07-26 00:00:00+00:00,391.4507,,2789269.32421875,6871.3865671151,25 days,41.65720661174411,54.0
5082,2009.0,USF,SHF,REDSPOT,2009-07-01 00:00:00+00:00,2009-07-26 00:00:00+00:00,1129.536,,8071282.31640625,28030.0947465624,25 days,45.47746957397146,58.0
5083,2009.0,USF,SHF,JONES,2009-07-28 00:00:00+00:00,2009-10-18 00:00:00+00:00,39.09988,,277009.421875,2321.68065586533,82 days,40.57930352492699,52.0
5084,2009.0,USF,SHF,LOWER,2009-07-28 00:00:00+00:00,2009-08-01 00:00:00+00:00,16.23625,,115026.73046875,1319.36420372787,4 days,20.205089460351132,27.0
5085,2009.0,USF,SHF,SWIFT,2009-09-26 00:00:00+00:00,2009-09-29 00:00:00+00:00,15.41852,,109587.171875,2040.93336740962,3 days,18.653473966966498,25.0
5086,2009.0,CDF,SHU,HOPEFUL,2009-04-18 00:00:00+00:00,2009-04-18 00:00:00+00:00,10.65124,,74632.66796875,1346.6841739625,0 days,8.865785271770218,12.0
5087,2009.0,CDF,SHU,GOOSE,2009-08-01 00:00:00+00:00,2009-10-20 00:00:00+00:00,3948.906,SHU LIGHTNING COMPLEX,28060444.8242188,30723.7096482849,80 days,57.002311925345154,73.0
5088,2009.0,CDF,SHU,CHALK,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,6846.62,SHU LIGHTNING COMPLEX,48670693.1679688,42011.416725319,31 days,53.26161976286028,68.0
5089,2009.0,CDF,SHU,BACKBONE,2009-08-01 00:00:00+00:00,2009-08-05 00:00:00+00:00,149.1274,SHU LIGHTNING COMPLEX,1052644.640625,5936.55051965233,4 days,28.020363397958516,36.0
5090,2009.0,CDF,SHU,WILD,2009-08-21 00:00:00+00:00,2009-08-26 00:00:00+00:00,26.81784,,188235.1640625,2858.12456551021,5 days,23.057772627326717,30.0
5091,2009.0,CDF,SHU,MCCLOUD,2009-08-01 00:00:00+00:00,2009-08-17 00:00:00+00:00,0.7589066,SHU LIGHTNING COMPLEX,5421.609375,303.959112922769,16 days,19.511259421135644,26.0
5092,2009.0,CDF,SHU,1-34,2009-08-02 00:00:00+00:00,2009-08-17 00:00:00+00:00,19.29534,SHU LIGHTNING COMPLEX,137060.55859375,2317.95532041969,15 days,27.96810169214412,36.0
5093,2009.0,CDF,SHU,CASSEL,2009-08-02 00:00:00+00:00,2009-08-17 00:00:00+00:00,6098.186,SHU LIGHTNING COMPLEX,43292511.9921875,31451.8928401869,15 days,48.569082842535714,62.0
5094,2009.0,CDF,SHU,CAVE,2009-08-02 00:00:00+00:00,2009-08-17 00:00:00+00:00,23.70788,SHU LIGHTNING COMPLEX,168578.96875,1944.68789229655,15 days,28.678440177473547,37.0
5095,2009.0,CDF,SHU,CLARK,2009-08-02 00:00:00+00:00,2009-08-17 00:00:00+00:00,3.643851,SHU LIGHTNING COMPLEX,25996.9765625,658.41832806454,15 days,22.64285426940933,30.0
5096,2009.0,CDF,SHU,GOMEZ,2009-08-02 00:00:00+00:00,2009-08-17 00:00:00+00:00,424.7899,SHU LIGHTNING COMPLEX,3023881.890625,12759.3571915925,15 days,38.957498161692996,50.0
5097,2009.0,CDF,SHU,VENTURE,2009-08-02 00:00:00+00:00,2009-08-17 00:00:00+00:00,1.288342,SHU LIGHTNING COMPLEX,9162.984375,421.695539877114,15 days,20.087494747105346,26.0
5098,2009.0,CDF,SHU,COFFIN,2009-08-12 00:00:00+00:00,2009-08-14 00:00:00+00:00,1098.519,,7738675.71484375,16883.600481307,2 days,32.059566144195216,41.0
5101,2009.0,CDF,SKU,BLACK,2009-09-02 00:00:00+00:00,2009-09-06 00:00:00+00:00,103.3653,,755139.58984375,4419.49779506785,4 days,26.707555745679123,35.0
5102,2009.0,CDF,SKU,AGER,2009-07-05 00:00:00+00:00,2009-07-05 00:00:00+00:00,3.354752,,24426.3359375,708.77419656641,0 days,5.312322299697065,8.0
5103,2009.0,CDF,SKU,COVE,2009-10-09 00:00:00+00:00,2009-10-09 00:00:00+00:00,6.198253,,44970.4375,863.891113789748,0 days,7.126959825052458,10.0
5104,2009.0,CDF,SKU,OMEGA,2009-07-09 00:00:00+00:00,2009-07-09 00:00:00+00:00,40.11937,,293083.375,2282.67870514372,0 days,13.419132604578584,18.0
5105,2009.0,CDF,SKU,PERCH,2009-03-23 00:00:00+00:00,2009-03-24 00:00:00+00:00,59.49112,,435146.71875,5001.08438813722,1 days,19.087541617622655,25.0
5106,2009.0,CDF,SLU,CHOLAME,2009-07-07 00:00:00+00:00,2009-07-07 00:00:00+00:00,0.8282085,,5101.17578125,622.944282007176,0 days,2.1784738158745176,4.0
5107,2009.0,CDF,SLU,CLARK,2009-04-28 00:00:00+00:00,2009-04-28 00:00:00+00:00,23.42205,,143767.03125,1769.2388857293,0 days,11.53797786752712,16.0
5108,2009.0,CDF,SLU,HIGHWAY,2009-11-08 00:00:00+00:00,2009-11-08 00:00:00+00:00,83.7404,,505977.22265625,3857.67246028252,0 days,16.03008524886895,21.0
5109,2009.0,CDF,SLU,LAKE,2009-07-19 00:00:00+00:00,2009-07-20 00:00:00+00:00,123.0641,,757834.75390625,6171.22527977613,1 days,21.68112177604581,28.0
5110,2009.0,CDF,SLU,NACIMIENTO,2009-07-23 00:00:00+00:00,2009-07-23 00:00:00+00:00,42.80092,,262949.953125,2671.33504433212,0 days,13.647241154298703,18.0
5111,2009.0,USF,SQF,CHINA COMPLEX,2009-06-03 00:00:00+00:00,2009-06-03 00:00:00+00:00,94.07167,CHINA COMPLEX,576190.91796875,5865.73287478236,0 days,16.445456250039445,22.0
5112,2009.0,USF,SQF,COFFEE,2009-06-21 00:00:00+00:00,2009-06-24 00:00:00+00:00,45.03305,,280132.5703125,2922.07030495343,3 days,22.375935187863128,29.0
5113,2009.0,USF,SQF,SHOTGUN,2009-06-17 00:00:00+00:00,2009-10-12 00:00:00+00:00,1333.441,,8327479.46875,23198.0206972401,117 days,55.40427287613282,71.0
5114,2009.0,USF,SQF,BOULDER2,2009-06-24 00:00:00+00:00,2009-06-24 00:00:00+00:00,11.50176,,70677.4609375,1548.4633385427,0 days,9.120184493388805,13.0
5115,2009.0,USF,SQF,FAIRVEW,2009-06-28 00:00:00+00:00,2009-06-28 00:00:00+00:00,114.9584,,711296.16015625,4528.27767308067,0 days,17.162545175556023,23.0
5116,2009.0,USF,SQF,LION,2009-06-29 00:00:00+00:00,2009-10-16 00:00:00+00:00,2577.448,,16037622.8046875,28200.508271698,109 days,57.34961163263789,73.0
5117,2009.0,USF,SQF,GRANITE,2009-07-20 00:00:00+00:00,2009-11-02 00:00:00+00:00,1397.009,LION COMPLEX,8689242.125,23726.7882323979,105 days,54.91092401284844,70.0
5118,2009.0,USF,SQF,LAKE,2009-07-22 00:00:00+00:00,2009-07-22 00:00:00+00:00,70.66196,,433884.27734375,3813.31436375444,0 days,15.424813092604206,20.0
5119,2009.0,USF,SQF,CORRAL,2009-08-07 00:00:00+00:00,2009-08-08 00:00:00+00:00,136.004,,839373.2734375,4683.50020661211,1 days,22.039346748727173,29.0
5120,2009.0,USF,SQF,PEAK,2009-09-12 00:00:00+00:00,2009-09-16 00:00:00+00:00,50.48734,,312949.89453125,4581.48195118169,4 days,24.156367130836728,32.0
5121,2009.0,USF,SQF,POWER,2009-09-27 00:00:00+00:00,2009-09-29 00:00:00+00:00,289.2485,,1799420.7265625,8154.40076052225,2 days,27.250493997973695,35.0
5122,2009.0,USF,SRF,LT-17(BACKBONE),2009-07-01 00:00:00+00:00,2009-09-03 00:00:00+00:00,5193.642,,37014229.265625,49630.3386940463,64 days,56.63430215016736,73.0
5123,2009.0,USF,STF,KNIGHT,2009-07-26 00:00:00+00:00,2009-08-21 00:00:00+00:00,6129.376,,40196581.1640625,50318.902790761,26 days,51.81435155520454,66.0
5124,2009.0,USF,STF,MURPHYS,2009-09-12 00:00:00+00:00,2009-09-18 00:00:00+00:00,13.76622,,89726.71484375,1224.07298915298,6 days,21.72162289531493,28.0
5125,2009.0,CDF,TCU,132 ,2009-06-19 00:00:00+00:00,2009-06-19 00:00:00+00:00,49.91967,,322749.76171875,3353.1077726367,0 days,14.190994264494277,19.0
5126,2009.0,CDF,TCU,BELOTTA,2009-05-18 00:00:00+00:00,2009-05-18 00:00:00+00:00,57.74234,,376593.89453125,4618.0746973661,0 days,14.707006273027034,20.0
5127,2009.0,CDF,TCU,CLARIBEL,2009-05-15 00:00:00+00:00,2009-05-16 00:00:00+00:00,74.90366,,484948.8515625,4138.46450326866,1 days,19.907058648009656,26.0
5128,2009.0,CDF,TCU,ROCK,2009-06-26 00:00:00+00:00,2009-06-28 00:00:00+00:00,409.0049,,2672609.65234375,11049.068893022,2 days,28.497747878205427,37.0
5129,2009.0,CDF,TCU,TELEGRAPH,2009-09-12 00:00:00+00:00,2009-09-14 00:00:00+00:00,161.6785,,1053074.15625,4804.18347591254,2 days,25.160031021848685,33.0
5130,2009.0,CDF,TCU,VALENTE,2009-05-18 00:00:00+00:00,2009-05-18 00:00:00+00:00,75.87243,,494888.53125,4184.41820029538,0 days,15.678238900874911,21.0
5131,2009.0,CDF,TCU,WAVERLEY,2009-06-26 00:00:00+00:00,2009-06-27 00:00:00+00:00,93.84371,,612205.81640625,3315.34679107545,1 days,20.711400391607327,27.0
5132,2009.0,USF,TNF,HILL,2009-04-20 00:00:00+00:00,2009-04-24 00:00:00+00:00,25.31446,,172314.44140625,2119.78905016629,4 days,21.73279526193681,28.0
5133,2009.0,CDF,TUU,BALD,2009-06-02 00:00:00+00:00,2009-06-03 00:00:00+00:00,1.919254,TUU LIGHTNING COMPLEX,11836.9375,436.861267526168,1 days,8.142868338070459,11.0
5134,2009.0,CDF,TUU,GIBBON,2009-06-02 00:00:00+00:00,2009-06-02 00:00:00+00:00,25.15846,TUU LIGHTNING COMPLEX,155630.01171875,1986.27155583407,0 days,11.785984041308122,16.0
5135,2009.0,CDF,TUU,KONDA 2,2009-05-28 00:00:00+00:00,2009-05-29 00:00:00+00:00,0.7300492,TUU LIGHTNING COMPLEX,4509.625,623.065762042688,1 days,6.253822863371797,9.0
